-1.161738737344012122e+02,3.578603980787409000e+01
-1.207144288126998219e+02,4.049737323527120481e+01
-1.192283090860626089e+02,3.639319838007572372e+01
-1.233974403458804403e+02,3.949949390438187891e+01
-1.160846548648636229e+02,3.537552227754474643e+01
-1.175688303595831172e+02,3.702777579173231715e+01
-1.216061570227645774e+02,3.846474357037793368e+01
-1.237952953569523373e+02,4.080547391935835577e+01
-1.205236159984634412e+02,3.964212218576626157e+01
-1.190724553678406039e+02,3.728098648185683572e+01
-1.173377233169109246e+02,3.576529864477195275e+01
-1.174340794551087015e+02,3.608134661762536410e+01
-1.185794299335600783e+02,3.679384917058750659e+01
-1.214053948617324465e+02,4.124310031456462866e+01
-1.211123666546755828e+02,3.605291526461998330e+01
-1.166123219224836589e+02,3.310433102328003230e+01
-1.222708697103038986e+02,4.106913047895582025e+01
-1.224308865428531732e+02,3.812821357745643525e+01
-1.168620669919726396e+02,3.455890993147410484e+01
-1.162661710840364151e+02,3.598130033366332725e+01
-1.183695679141203954e+02,3.597659452752134968e+01
-1.202114360988993980e+02,4.159264111290131893e+01
-1.212297633156072436e+02,3.896645343330550304e+01
-1.157845120826842304e+02,3.394460785862331420e+01
-1.174023483082950321e+02,3.439572207305914020e+01
-1.229204425689708273e+02,4.148785895285761427e+01
-1.223540474754876470e+02,3.825483023267571525e+01
-1.167774847713958621e+02,3.524050936464433903e+01
-1.203914276374538446e+02,4.149428589561745184e+01
-1.215971363197667614e+02,3.956272329690144574e+01
-1.206185231605789312e+02,4.156950286860563182e+01
-1.232412135637887758e+02,3.883203134003628776e+01
-1.193677574912382369e+02,3.614085635217863768e+01
-1.200139994662573315e+02,3.746881423550163959e+01
-1.185338722184013847e+02,3.436633570706800356e+01
-1.159743195196424494e+02,3.503824009162944009e+01
-1.227309543024819618e+02,3.898409039773888907e+01
-1.234439202394247559e+02,4.053918269473963676e+01
-1.220890880890922574e+02,4.044726433080812456e+01
-1.198813860629382049e+02,3.570798601315217979e+01
-1.168010879215894846e+02,3.473104603791293954e+01
