-1.061093498994504927e+02,4.138116611297023439e+01
-8.626508489175733985e+01,3.088066160137787364e+01
-9.334149944559045764e+01,4.037839732869062459e+01
-1.003077203392211771e+02,4.144487065179263396e+01
-9.605606789342715501e+01,3.142169066853777082e+01
-9.277425523145268471e+01,3.558521327567605397e+01
-1.179155346926356458e+02,4.656066968895015634e+01
-9.254147236665744458e+01,4.363195943156595291e+01
-7.183108884282823681e+01,4.373817076619891253e+01
-1.116685516817628638e+02,4.561769168061296398e+01
-7.511125758717204803e+01,4.458382846125006438e+01
-1.032738103974411956e+02,3.419005105238797171e+01
-7.514384262172310969e+01,4.290566086109325994e+01
-8.387028587539961677e+01,4.320205890234743862e+01
-1.010845913302171368e+02,3.592631453731090829e+01
-1.096112352456127041e+02,4.184882699530355410e+01
-6.873261040828677437e+01,4.457313240293906631e+01
-9.519788638616785192e+01,2.935486819443739392e+01
-1.172572742605606066e+02,4.175654775133723717e+01
-8.492426002505530391e+01,3.383229169049189267e+01
-1.025630654715742196e+02,4.350387632640242686e+01
-1.144900137146861994e+02,3.403021344107933288e+01
-1.020049671272843739e+02,4.770373678943209228e+01
-1.016957445440269510e+02,4.508195050285949890e+01
-1.187065561426522322e+02,4.273753088502832753e+01
-1.038519687067988997e+02,4.071463434726203445e+01
-8.716070514023860483e+01,4.266602724204993535e+01
-1.116166741454730840e+02,3.770226136123616811e+01
-7.659445997837818254e+01,3.738411978706871963e+01
-9.157956907347104902e+01,2.993594003039314799e+01
-7.488203807576536519e+01,4.006001273514067407e+01
-1.035628732383674446e+02,4.256590096231279574e+01
-1.087771354946918194e+02,4.595770861827283937e+01
-1.008240469502228933e+02,4.042913587893546179e+01
-1.152125930058548420e+02,3.303545744914198679e+01
-1.076715862213206520e+02,3.658600578121901492e+01
-9.503612829043626675e+01,3.912521125215502593e+01
-9.293167555579918826e+01,2.982158277221562059e+01
-1.202984236042661763e+02,4.377398414364984092e+01
-9.907630206265278616e+01,4.588453746125838961e+01
-1.036551069888370762e+02,3.044295924009672305e+01
-1.014489889158997897e+02,4.818922374440245449e+01
-9.221779032480758076e+01,3.595968386572074138e+01
-9.775373649904609863e+01,4.630308343526841242e+01
-1.207883194949089187e+02,4.827998564969834661e+01
-1.176322554286579560e+02,4.503439473617791577e+01
-1.032716843674789118e+02,4.319688295801142885e+01
-8.827669642157093222e+01,3.501233134034859518e+01
-1.203271879046872499e+02,3.746022024087971403e+01
-1.169823071181907750e+02,3.953391027171383598e+01
-9.455038189136877236e+01,2.980130244567696707e+01
-1.064006213031012038e+02,4.634356789970900792e+01
-1.005350420724227831e+02,3.367882332573079651e+01
-8.534821397673682952e+01,4.405245392659615788e+01
-7.905684156960762721e+01,3.976588271358296112e+01
-8.294796013400384993e+01,3.685026363585663489e+01
-9.786278273490654556e+01,4.012202606573451646e+01
-1.063818960869232200e+02,3.258973143543388318e+01
-1.135923639732484105e+02,4.796997209503889792e+01
-8.916079574555162424e+01,3.397511175772768865e+01
-9.425847218921154536e+01,3.184362334086177881e+01
-9.201524009659377157e+01,3.059178206832649494e+01
-8.492299350338748809e+01,3.261684241596565670e+01
-1.118434733337894755e+02,3.989781206182153994e+01
-1.060570218204799318e+02,3.407642960874008509e+01
-1.060707016595825110e+02,3.868166681365500637e+01
-7.559839338084184135e+01,4.184221752921465054e+01
-8.810489731907404121e+01,4.356152320236812159e+01
-1.093399269429540084e+02,4.039862460990040205e+01
-1.124878451420620422e+02,4.866194095270868303e+01
-7.721245661514369374e+01,3.881094917007582978e+01
-7.331715675487288308e+01,4.484421591001169816e+01
-9.100022512197912761e+01,3.207517974671979744e+01
-8.636893147324707343e+01,4.393787391739253678e+01
-9.034392154681262355e+01,3.035315325188368263e+01
-1.074718120804874530e+02,4.306497360527781382e+01
-9.259289248822562968e+01,3.803391440048370953e+01
-8.785965603423116477e+01,3.274471020105033148e+01
-1.076781502924551717e+02,3.228014146828183328e+01
-8.968093237076948299e+01,3.397287712181096708e+01
-9.639833487072269236e+01,3.733979859413376801e+01
-8.942072900490585141e+01,4.703652231100444681e+01
-9.031315154747565543e+01,3.916279339829117845e+01
-8.428820017535690567e+01,3.447887674916751877e+01
-1.088808454269975243e+02,4.128581891548936511e+01
-7.929909175588485937e+01,3.570814499826860100e+01
-1.059084524876375042e+02,4.568433438706843219e+01
-1.150325832895787244e+02,3.971284864226277733e+01
-1.180392508637373226e+02,3.633502642246924808e+01
-8.408043722995051894e+01,3.578791626343935661e+01
-9.093409648575949689e+01,4.487790025268043337e+01
-1.017755771960588334e+02,4.191326986015653233e+01
-8.811996939477086244e+01,4.358521040672567892e+01
-9.603585335368316578e+01,3.584419000100484709e+01
-1.128399740653505035e+02,4.175680758167914064e+01
-1.125009732175855959e+02,3.762225992080284698e+01
-1.049704616586277268e+02,4.860707110876201398e+01
-7.832135061933225018e+01,3.928391611824246610e+01
-1.123738842001536540e+02,4.019866319416473743e+01
-1.209557106387945282e+02,3.559260601193764728e+01
-7.549389791139567762e+01,4.391861070524851129e+01
-9.926080044427069993e+01,3.606485935065528281e+01
-8.820010800866948841e+01,3.993693248119855355e+01
-1.192501096701118826e+02,3.629339278466668617e+01
-1.224422873248001622e+02,4.418314707785238227e+01
-8.196673554754461577e+01,4.079385184998753999e+01
-8.716885262376671051e+01,4.517558861524209135e+01
-9.933077927536092488e+01,2.969381857118573365e+01
-1.123635608288287528e+02,3.193736653009773008e+01
-1.046254609819744701e+02,3.441202722069086661e+01
-1.066964584768489885e+02,3.631125805943946006e+01
-7.193703242217864613e+01,4.240870082916138983e+01
-9.203188812504097882e+01,3.735292671536065967e+01
-9.324679105357462561e+01,3.220374940722811630e+01
-1.140447574307055021e+02,3.725114401789702612e+01
-8.340003771709400837e+01,3.540720394571506091e+01
-9.826565036145176180e+01,3.849601155107114181e+01
-1.233760600044316078e+02,4.008665945248089457e+01
-9.898530805154643986e+01,2.974437047606134854e+01
-1.114950920130732754e+02,4.541884515012856127e+01
-8.590361804494898479e+01,3.312687170766039912e+01
-8.618097466916358940e+01,3.605758755292644935e+01
-1.192573557417160686e+02,3.683737535594343626e+01
-8.373118992511277270e+01,3.613728932583816800e+01
-9.659849958579698637e+01,4.617563461163933880e+01
-1.078060467499290098e+02,3.460529068704620670e+01
-8.786528292757978420e+01,4.334468429873115269e+01
-1.081301898257158314e+02,3.669151975791663745e+01
-1.098864825152211750e+02,4.804362624655453118e+01
-8.426487186722010847e+01,3.785836503386209984e+01
-9.491191633422769769e+01,4.733157861505048203e+01
-9.459389320338993912e+01,3.609698425527528798e+01
-9.176874744243167470e+01,4.045593972601805177e+01
-1.048300533947856650e+02,3.791609335992193053e+01
-1.082911806166042652e+02,4.413051281352224464e+01
-8.569791153622496438e+01,3.574029243871338934e+01
-8.495537666992524350e+01,4.317399626843070592e+01
-8.591264720153529311e+01,3.434193455456117761e+01
-1.178200540633563378e+02,4.427351745236242664e+01
