1.438745975494384766e+00,8.205287601306874752e+08,4.866983614871563911e+08,8.951443535606289515e+03
1.469262838363647461e+00,8.688387416043211222e+08,4.836797000724992156e+08,2.345274452115708925e+02
1.118136167526245117e+00,7.477064941890155077e+08,4.816086037760964036e+08,8.844650231191527610e+02
1.701242446899414062e+00,7.463981479887739420e+08,4.693442517087057829e+08,3.014202664928891409e+03
8.167128562927246094e-01,8.177988901655248404e+08,4.888642455117011070e+08,3.739913048876688890e+02
1.168768405914306641e+00,8.049111001005253792e+08,4.772798188380528688e+08,1.248879760495647133e+03
1.635117530822753906e+00,8.678357569202296734e+08,4.797317136176103950e+08,1.202957011591736091e+03
1.183495044708251953e+00,8.613017472377157211e+08,4.759569775422351956e+08,1.365101174611713759e+03
7.185335159301757812e-01,8.157957032920449972e+08,4.704311971496970057e+08,1.384293007279658241e+03
4.836001396179199219e-01,8.281501424169917107e+08,4.829512191977874637e+08,5.597700162978105254e+03
1.001486063003540039e+00,8.380784579021588564e+08,4.793951339169578552e+08,3.626393261517021642e+02
9.357240200042724609e-01,7.347275445900982618e+08,4.862841569840537906e+08,4.011642304081210568e+03
1.266556262969970703e+00,8.528287337806032896e+08,4.894113451859500408e+08,1.230615169625747285e+03
9.136383533477783203e-01,8.298062983718458414e+08,4.759057575000470281e+08,6.491809461970179882e+02
9.025688171386718750e-01,8.038104139350495338e+08,4.747567996881235242e+08,2.598523601072699876e+03
1.296639680862426758e+00,8.999515003149158955e+08,4.805738624013239145e+08,6.701017178681230689e+03
7.844195365905761719e-01,7.622191392025021315e+08,4.877278605085799098e+08,1.865409174850572072e+02
8.009331226348876953e-01,7.500444316075608730e+08,4.819160713732424378e+08,2.720723402023775961e+01
1.185569524765014648e+00,7.960162469438949823e+08,4.844198483800469041e+08,6.266089211879677350e+03
1.002616167068481445e+00,7.940667796140794754e+08,4.789293131993611455e+08,1.094588567562922208e+03
8.670828342437744141e-01,8.079392925390304327e+08,4.841142442898377776e+08,2.738364600153910942e+03
7.167513370513916016e-01,8.358358168228636980e+08,4.843623391980465651e+08,4.457360758186720773e+02
5.391764640808105469e-01,8.471241949377062321e+08,4.798494762332441211e+08,1.980633335965566403e+03
1.519546985626220703e+00,7.993903664738750458e+08,4.833838572864634991e+08,2.481915210438344275e+03
1.152498483657836914e+00,7.728974246514265537e+08,4.835238639625418186e+08,6.786079523768710715e+03
8.563132286071777344e-01,8.200554424070284367e+08,4.878805079493118525e+08,4.797921722237558242e+03
6.333212852478027344e-01,7.244015683117889166e+08,4.702936692610188127e+08,5.771129021880847176e+02
1.185897350311279297e+00,7.091934504873253107e+08,4.776713090417215824e+08,6.447597119256171936e+03
8.995053768157958984e-01,8.900520231995913982e+08,4.737034204304860234e+08,5.779374174769363748e+01
1.142418622970581055e+00,8.553201341033544540e+08,4.817485028409990072e+08,1.675021395464199925e+00
7.124624252319335938e-01,8.429446968842818737e+08,4.880597589449831247e+08,2.395202558273776106e+01
1.651317119598388672e+00,8.426647325660859346e+08,4.823104864736185670e+08,4.606675022587480271e+03
6.337461471557617188e-01,8.074409255513746738e+08,4.860868506828161478e+08,3.752791957845244269e+03
