-1.063435036238358293e+02,4.616397875471069767e+01
-8.663100610549361136e+01,4.220492534643268101e+01
-8.257375454924230951e+01,3.885087323197949161e+01
-1.078619582328914817e+02,3.618891687599590057e+01
-9.341269183473824000e+01,4.129210847185355249e+01
-9.535341721935557757e+01,4.267282387902139362e+01
-9.283451711242557280e+01,4.439727742942041289e+01
-9.367139213388747976e+01,3.920658641978636183e+01
-7.860866804862922663e+01,4.203306360750253390e+01
-7.261577814551499443e+01,4.304492468286458973e+01
